# Graph from /Users/mraue/Desktop/tmp.png, page unknown
# z log10(M_solar yr^-1 Mpc^-3)
2.650	-1.165
2.994	-1.188
3.365	-1.082
3.842	-1.082
4.424	-1.058
4.715	-1.082
5.138	-1.106
5.615	-1.129
6.064	-1.188
6.434	-1.259
6.857	-1.341
7.333	-1.459
7.809	-1.613
8.337	-1.766
9.077	-1.978
9.738	-2.167
10.42	-2.462
11.00	-2.698
11.71	-2.969
12.14	-3.181
12.72	-3.393
13.19	-3.665
13.83	-3.936
14.41	-4.231
14.93	-4.466
