# Graph from /Users/mraue/Desktop/tmp.png, page unknown
# z log10(M_solar yr^-1 Mpc^-3)
10.56	-2.628
11.82	-2.705
13.17	-2.798
14.52	-2.922
15.68	-3.015
17.03	-3.185
18.74	-3.418
20.17	-3.634
21.88	-3.929
23.50	-4.254
25.38	-4.626
27.09	-5.059
29.07	-5.524
31.49	-6.190
33.74	-6.871
35.89	-7.522
38.41	-8.404
40.47	-9.117
42.27	-9.783
43.89	-10.48
45.32	-10.96
